title,quarter,OperatingCashFlow,InvestingCashFlow,FinancingCashFlow,IncreaseInCashAndCashEquivalents,EndCashPosition
미래에셋대우,15년 12월,"-38,434.7",-36.3,"41,128.1","2,719.4","3,910.2"
미래에셋대우,16년 12월,"50,146.3",-539.9,"-33,635.2","16,150.1","20,060.3"
미래에셋대우,17년 12월,"-41,445.8","-4,585.9","40,500.0","-6,315.8","13,744.5"
미래에셋대우,18년 12월,"-48,755.5","-28,419.0","80,542.5","3,433.9","17,178.4"
미래에셋대우,19년 12월,"-33,752.7","-21,600.5","59,158.2","3,744.5","20,922.9"
미래에셋맵스리츠,15년 12월, , , , , 
미래에셋맵스리츠,16년 12월, , , , , 
미래에셋맵스리츠,17년 12월, , , , , 
미래에셋맵스리츠,18년 12월, , , , , 
미래에셋맵스리츠,19년 12월, , , , , 
미래에셋생명,15년 12월,"19,969.7","-19,922.8",458.9,545.8,"3,374.3"
미래에셋생명,16년 12월,"13,503.2","-14,663.9",711.6,-448.0,"2,926.2"
미래에셋생명,17년 12월,"9,896.0","-9,251.8","-1,301.4",-657.6,"2,268.6"
미래에셋생명,18년 12월,"-3,326.2","2,209.5","1,185.5",69.2,"2,337.8"
미래에셋생명,19년 12월,"3,752.1","-2,763.0",-473.1,516.6,"2,854.3"
미원상사,15년 12월,364.4,-116.5,-215.7,32.7,92.5
미원상사,16년 12월,304.5,-132.9,-63.6,108.3,200.8
미원상사,17년 12월,305.6,-232.9,-220.7,-152.5,48.3
미원상사,18년 12월,373.8,-158.5,-11.4,182.4,230.7
미원상사,19년 12월,197.2,-317.9,-17.4,-138.7,91.9
미원에스씨,15년 12월, , , , , 
미원에스씨,16년 12월, , , , , 
미원에스씨,17년 12월,329.7,-220.6,10.7,113.8,165.0
미원에스씨,18년 12월,215.4,-397.4,103.4,-79.4,85.6
미원에스씨,19년 12월,688.8,-164.9,-74.1,443.5,529.1
미원홀딩스,15년 12월,403.9,-185.3,-100.7,119.8,270.1
미원홀딩스,16년 12월,554.3,-247.7,-117.7,187.9,457.9
미원홀딩스,17년 12월,-89.5,-246.1,-11.8,-348.7,109.3
미원홀딩스,18년 12월,90.2,-303.6,229.0,14.3,123.5
미원홀딩스,19년 12월,-16.0,-178.9,62.5,26.4,150.0
미원화학,15년 12월,147.4,-81.9,-15.5,50.2,159.7
미원화학,16년 12월,122.1,-29.6,-121.1,-28.4,131.3
미원화학,17년 12월,144.4,-44.9,-156.1,-58.8,72.5
미원화학,18년 12월,133.0,-83.3,-31.0,18.5,91.0
미원화학,19년 12월,213.2,-234.6,-16.5,-38.5,52.5
미창석유공업,15년 12월,401.7,-337.5,-31.0,33.3,164.4
미창석유공업,16년 12월,286.0,-239.4,-36.2,14.0,178.4
미창석유공업,17년 12월,-44.6,148.7,-93.5,9.5,187.9
미창석유공업,18년 12월,120.9,4.9,-67.8,58.0,245.9
미창석유공업,19년 12월,64.8,42.0,-87.7,17.5,263.4
바다로19호,15년 12월,53.9, ,-53.2,-1.7,26.2
바다로19호,16년 12월,63.9,-13.9,-53.5,-5.5,20.7
바다로19호,17년 12월,56.4,5.0,-53.1,10.6,31.3
바다로19호,18년 12월,46.4,-2.3,-53.2,-7.1,24.3
바다로19호,19년 12월,53.1, ,-53.2,-3.3,21.0
방림,15년 12월,177.7,-40.1,-133.3,4.3,74.4
방림,16년 12월,236.8,-101.4,-123.8,11.7,86.1
방림,17년 12월,166.5,35.0,-72.6,131.1,217.2
방림,18년 12월,74.3,-45.0,-105.4,-79.8,137.4
방림,19년 12월,106.7,55.9,-188.1,-20.9,116.6
백광산업,15년 12월,83.7,944.6,"-1,058.3",-30.0,22.8
백광산업,16년 12월,344.1,-8.8,-320.0,15.3,38.1
백광산업,17년 12월,162.8,-96.1,-74.8,-8.1,30.1
백광산업,18년 12월,350.6,-206.5,-75.1,69.1,99.1
백광산업,19년 12월,305.2,-385.2,92.9,12.9,112.0
백산,15년 12월,42.2,-20.9,-7.3,13.1,125.8
백산,16년 12월,220.1,-70.0,-137.8,9.8,135.6
백산,17년 12월,211.9,-51.5,-23.2,132.0,267.5
백산,18년 12월,-79.8,-365.6,337.4,-106.4,161.1
백산,19년 12월,57.7,-20.3,-16.9,22.0,183.1
범양건영,15년 12월,-21.9,-198.4,214.6,-5.7,22.1
범양건영,16년 12월,-47.8,-215.2,304.4,41.4,63.6
범양건영,17년 12월,34.7,17.1,-7.5,44.4,107.9
범양건영,18년 12월,229.4,14.6,-125.5,118.6,226.5
범양건영,19년 12월,90.2,-190.0,-41.0,-140.8,85.6
베트남개발1,15년 12월, , , , , 
베트남개발1,16년 12월, , , , , 
베트남개발1,17년 12월, , , , , 
베트남개발1,18년 12월, , , , , 
베트남개발1,19년 12월, , , , , 
벽산,15년 12월,407.8,-114.8,-53.6,239.4,"1,010.4"
벽산,16년 12월,385.8,-220.2,-94.3,97.8,"1,108.2"
벽산,17년 12월,169.0,-166.4,-96.1,-100.8,"1,007.4"
벽산,18년 12월,-49.5,-438.8,280.6,-207.7,799.7
벽산,19년 12월,149.0,-264.1,-29.7,-145.1,654.6
보락,15년 12월,31.8,-41.1,-9.0,-18.3,12.2
보락,16년 12월,54.5,-3.1,-10.7,40.7,52.9
보락,17년 12월,7.1,-17.0,-11.4,-21.3,31.6
보락,18년 12월,33.8,-37.6,7.6,3.8,35.4
보락,19년 12월,14.6,-28.2,4.8,-8.8,26.6
보령제약,15년 12월,171.1,-205.2,191.2,159.1,221.2
보령제약,16년 12월,93.6,323.9,-385.2,42.3,263.5
보령제약,17년 12월,-246.1,-245.4,394.7,-99.7,163.8
보령제약,18년 12월,389.1,-564.0,86.5,-87.6,76.2
보령제약,19년 12월,470.0,-591.2,89.6,-30.9,45.2
보해양조,15년 12월,304.8,-186.0,-130.6,-10.8,24.0
보해양조,16년 12월,-100.2,-151.8,237.0,-14.8,9.2
보해양조,17년 12월,6.7,-111.6,101.3,-3.4,5.8
보해양조,18년 12월,-20.5,-60.5,166.7,85.7,91.6
보해양조,19년 12월,47.9,119.2,-117.2,49.8,141.3
부광약품,15년 12월,103.0,39.1,-143.4,-1.3,675.1
부광약품,16년 12월,-77.6,35.9,-222.5,-264.4,410.7
부광약품,17년 12월,85.6,-74.5,-180.2,-169.1,241.6
부광약품,18년 12월,68.2,349.7,344.6,762.4,"1,004.0"
부광약품,19년 12월,-234.1,180.8,-574.8,-628.1,375.8
부국증권,15년 12월,-615.6,97.5,834.3,316.2,350.0
부국증권,16년 12월,"1,383.1",-168.8,-724.2,490.1,840.0
부국증권,17년 12월,"-2,592.5",-34.1,"2,514.2",-112.4,727.6
부국증권,18년 12월,4.8,23.5,-66.7,-38.4,689.2
부국증권,19년 12월,642.6,-96.7,"-1,066.9",-521.0,168.1
부국철강,15년 12월,146.6,-101.5,-15.0,30.1,389.6
부국철강,16년 12월,38.1,-146.6,-15.0,-123.5,266.1
부국철강,17년 12월,-79.2,9.8,-15.0,-84.4,181.7
부국철강,18년 12월,34.9,-44.0,-15.0,-24.0,157.7
부국철강,19년 12월,45.8,-45.9,-15.0,-15.1,142.6
부산도시가스,15년 12월,"1,184.2",-395.1,-68.5,720.6,"1,279.8"
부산도시가스,16년 12월,461.6,-361.3,-50.0,50.3,"1,330.1"
부산도시가스,17년 12월,556.6,-110.4,-50.0,396.2,"1,726.2"
부산도시가스,18년 12월,936.3,-749.0,-50.0,137.4,"1,863.6"
부산도시가스,19년 12월,857.9,-917.4,-53.3,-112.8,"1,750.9"
부산산업,15년 12월,192.7,-58.1,-107.5,27.1,80.1
부산산업,16년 12월,138.9,-80.1,-49.5,9.3,89.4
부산산업,17년 12월,-22.9,-71.2,40.2,-53.9,35.5
부산산업,18년 12월,97.7,-45.3,13.1,65.5,101.0
부산산업,19년 12월,149.1,-59.5,-69.1,20.5,121.5
부산주공,15년 12월,147.4,-180.8,33.4,0.0,0.0
부산주공,16년 12월,175.3,-261.8,92.0,5.5,5.6
부산주공,17년 12월,-3.0,-120.8,118.3,-5.5,0.0
부산주공,18년 12월,-85.2,-33.2,118.5,0.1,0.1
부산주공,19년 12월,36.6,-34.5,-2.1,0.0,0.1
비비안,15년 12월,-74.6,268.6,-201.3,-8.3,44.4
비비안,16년 12월,-29.3,49.6,-2.2,17.0,64.3
비비안,17년 12월,-39.1,4.7,-0.7,-36.1,28.1
비비안,18년 12월,7.5,14.1,-15.2,5.5,33.7
비비안,19년 12월,132.6,14.9,-90.6,58.3,92.0
비상교육,15년 12월,401.6,-129.7,-267.4,4.4,135.9
비상교육,16년 12월,512.4,-208.6,-224.5,79.3,215.2
비상교육,17년 12월,146.0,-141.4,-42.1,-37.6,177.6
비상교육,18년 12월,174.9,-302.4,2.1,-125.3,52.3
비상교육,19년 12월,269.4,-169.5,-44.9,54.9,107.2
비케이탑스,15년 12월,1.8,361.2,-201.2,160.4,408.9
비케이탑스,16년 12월,-23.6,24.4,83.6,84.4,493.3
비케이탑스,17년 12월,-66.2,18.1,185.5,137.4,630.7
비케이탑스,18년 12월,-282.5,-557.3,962.5,123.5,754.2
비케이탑스,19년 12월,-150.9,-423.6,-57.9,-679.7,74.5
비티원,15년 12월,-109.6,-1.3,109.2,-1.7,1.9
비티원,16년 12월,3.4,0.1,-1.0,2.5,4.4
비티원,17년 12월,-4.3,-43.1,45.5,-1.8,2.5
비티원,18년 12월,-17.0,-158.9,179.7,3.7,6.2
비티원,19년 12월,-38.3,-550.4,662.9,74.3,80.4
빅히트,15년 12월, , , , , 
빅히트,16년 12월,90.4,-82.2,36.9,45.1,65.2
빅히트,17년 12월,392.4,-168.3, ,224.1,289.3
빅히트,18년 12월,746.9,-450.7,-13.9,285.6,580.6
빅히트,19년 12월,917.1,121.8,-14.4,"1,027.2","1,607.8"
빙그레,15년 12월,647.2,-418.8,-138.1,88.9,166.6
빙그레,16년 12월,655.6,-499.8,-112.0,44.7,211.3
빙그레,17년 12월,418.8,-283.6,-110.6,18.4,229.7
빙그레,18년 12월,725.8,-514.7,-116.6,94.9,324.6
빙그레,19년 12월,628.0,-309.0,-177.7,141.3,466.0
사조대림,15년 12월,183.1,18.6,-163.1,38.6,67.4
사조대림,16년 12월,605.4,-373.1,-182.6,49.8,117.2
사조대림,17년 12월,518.4,-234.9,-279.4,4.0,121.2
사조대림,18년 12월,75.8,-313.2,281.0,43.7,164.9
사조대림,19년 12월,773.1,-416.5,-269.4,86.9,251.8
사조동아원,15년 12월,131.7,548.0,-685.0,-3.2,78.3
사조동아원,16년 12월,469.3,292.9,-768.5,-37.4,40.9
사조동아원,17년 12월,297.5,283.5,-566.6,12.8,53.8
사조동아원,18년 12월,286.9,-17.8,-297.6,-28.5,25.3
사조동아원,19년 12월,-41.3,63.5,-7.5,14.8,40.1
사조산업,15년 12월,359.0,84.3,-471.1,-26.1,94.5
사조산업,16년 12월,383.2,"-1,072.9",646.3,-44.3,50.3
사조산업,17년 12월,664.1,-165.3,-460.2,36.7,86.9
사조산업,18년 12월,164.4,-375.7,492.5,282.6,369.5
사조산업,19년 12월,365.3,-438.8,175.1,108.9,478.4
사조씨푸드,15년 12월,109.9,-114.4,-18.1,-22.6,5.3
사조씨푸드,16년 12월,22.3,-602.6,580.2,-0.1,5.1
사조씨푸드,17년 12월,-22.3,53.2,-10.1,20.7,25.9
사조씨푸드,18년 12월,36.1,-20.3,8.8,24.6,50.5
사조씨푸드,19년 12월,346.4,-113.2,-79.1,153.9,204.4
사조오양,15년 12월,181.8,-94.3,-73.6,13.8,17.3
사조오양,16년 12월,270.7,-60.5,-203.3,6.9,24.2
사조오양,17년 12월,259.8,-149.3,-117.0,-6.5,17.6
사조오양,18년 12월,80.5,-44.1,-44.2,-7.7,9.9
사조오양,19년 12월,279.0,-12.5,-219.7,46.8,56.7
삼광글라스,15년 12월,167.2,-174.7,40.9,33.5,75.3
삼광글라스,16년 12월,144.3,-221.3,52.4,-24.7,50.6
삼광글라스,17년 12월,-22.4,388.2,-304.6,59.9,110.5
삼광글라스,18년 12월,254.2,28.0,-276.1,5.7,116.3
삼광글라스,19년 12월,61.1,752.4,-848.6,-35.3,80.9
삼부토건,15년 12월,149.4,964.3,"-1,030.3",82.2,279.2
삼부토건,16년 12월,978.8,979.1,"-1,299.6",657.1,936.3
삼부토건,17년 12월,36.5,-398.9,254.4,-115.9,820.4
삼부토건,18년 12월,-178.3,257.7,235.8,319.7,"1,140.2"
삼부토건,19년 12월,-102.8,-212.5,-36.8,-348.9,791.2
삼성SDI,15년 12월,"8,810.7","1,153.3","-3,546.5","6,604.4","12,879.7"
삼성SDI,16년 12월,"-13,095.2","18,542.6","-8,187.0","-2,762.7","10,117.0"
삼성SDI,17년 12월,"-2,501.1",893.3,"3,533.9","1,973.1","12,090.2"
삼성SDI,18년 12월,"2,606.1","-17,047.3","17,561.3","3,075.7","15,165.9"
삼성SDI,19년 12월,"9,230.7","-15,350.6","2,389.3","-3,602.9","11,563.0"
삼성공조,15년 12월,85.7,-50.0,-11.8,23.4,105.9
삼성공조,16년 12월,92.3,-6.3,-15.4,72.9,178.9
삼성공조,17년 12월,150.6,-215.5,-22.2,-95.8,83.1
삼성공조,18년 12월,14.7,54.0,-11.4,57.5,140.5
삼성공조,19년 12월,73.5,-125.7,-21.4,-72.3,68.2
삼성물산,15년 12월,-623.5,"23,686.3","-5,273.7","17,616.8","20,664.0"
삼성물산,16년 12월,"13,554.0","-8,120.9","1,224.3","6,321.3","26,985.3"
삼성물산,17년 12월,"13,124.4","2,799.4","-11,166.8","2,946.2","29,931.5"
삼성물산,18년 12월,"16,783.8","1,677.9","-18,847.4",-896.1,"29,035.4"
삼성물산,19년 12월,"7,708.5","6,071.4","-16,123.6","-1,991.3","27,044.1"
삼성바이오로직스,15년 12월,"-2,655.1","-4,294.8","6,332.2",-617.8,345.1
삼성바이오로직스,16년 12월,-626.6,"-13,728.2","16,312.9","1,958.3","2,303.4"
삼성바이오로직스,17년 12월,"1,498.2","2,651.9","-2,871.8","1,277.5","3,580.9"
삼성바이오로직스,18년 12월,-330.2,"-6,313.9","3,239.4","-3,404.7",176.2
삼성바이오로직스,19년 12월,101.5,"3,396.4","-2,398.1","1,074.8","1,251.0"
삼성생명,15년 12월,"52,880.9","-71,766.4",-526.3,"-19,401.1","22,766.1"
삼성생명,16년 12월,"48,344.0","-29,341.0","5,529.3","24,469.0","47,235.0"
삼성생명,17년 12월,"16,081.9","-38,353.2","15,582.3","-6,679.5","40,555.5"
삼성생명,18년 12월,"19,561.2","-44,110.2","18,328.8","-6,212.1","34,343.5"
삼성생명,19년 12월,"86,444.5","-56,651.7","-12,066.2","17,733.0","52,076.5"
삼성에스디에스,15년 12월,"8,647.7","-7,824.1",-480.8,401.1,"8,568.0"
삼성에스디에스,16년 12월,"6,228.2","-2,539.5",-442.5,"3,334.2","11,902.3"
삼성에스디에스,17년 12월,"8,348.5","-9,704.2",-676.5,"-2,587.7","9,314.6"
삼성에스디에스,18년 12월,"11,965.3","-8,185.6","-1,562.1","2,302.2","11,616.8"
삼성에스디에스,19년 12월,"8,937.9","-6,062.2","-3,088.0",-135.0,"11,481.8"
삼성엔지니어링,15년 12월,"-8,335.0",203.5,"10,723.8","3,076.9","6,957.3"
삼성엔지니어링,16년 12월,"1,879.2",943.6,"-1,018.7","1,864.4","8,821.8"
삼성엔지니어링,17년 12월,"-1,340.4",-152.4,380.6,"-1,370.6","7,451.2"
삼성엔지니어링,18년 12월,"4,462.5",206.9,"-8,491.7","-3,757.6","3,693.6"
삼성엔지니어링,19년 12월,"7,841.2","-1,472.1","-4,222.6","2,201.5","5,895.1"
삼성전기,15년 12월,"5,371.2","-2,211.8",302.6,"3,472.3","10,352.6"
삼성전기,16년 12월,"6,796.4","-11,863.4","2,813.0","-2,394.5","7,958.1"
삼성전기,17년 12월,"7,176.8","-12,322.8","1,960.8","-3,512.0","4,446.1"
삼성전기,18년 12월,"15,586.7","-6,980.9","-2,358.3","5,577.7","10,023.7"
삼성전기,19년 12월,"10,212.7","-5,170.4","-6,195.4","-1,468.9","8,554.9"
삼성전자,15년 12월,"400,617.6","-271,677.9","-65,735.1","57,959.8","226,367.4"
삼성전자,16년 12월,"473,856.4","-296,586.8","-86,695.1","94,747.0","321,114.4"
삼성전자,17년 12월,"621,620.4","-493,852.2","-125,608.7","-15,663.1","305,451.3"
삼성전자,18년 12월,"670,318.6","-522,404.5","-150,902.2","-2,046.3","303,405.1"
삼성전자,19년 12월,"453,829.2","-399,481.7","-94,845.1","-34,545.1","268,860.0"
삼성제약,15년 12월,-42.0,-515.1,712.8,164.8,195.9
삼성제약,16년 12월,-99.4,-283.4,240.8,-142.0,53.9
삼성제약,17년 12월,51.5,-222.6,194.1,-24.6,29.3
삼성제약,18년 12월,-65.2,-66.0,133.4,2.2,31.5
삼성제약,19년 12월,-24.3,86.5,-43.2,19.0,50.5
삼성중공업,15년 12월,"6,202.8","-10,806.5","11,036.9","6,426.5","9,834.8"
삼성중공업,16년 12월,"-15,547.5","1,295.3","13,916.9",6.0,"9,840.8"
삼성중공업,17년 12월,"5,400.7",-744.5,"-9,567.3","-6,305.5","3,535.3"
삼성중공업,18년 12월,"1,655.2","3,692.7",504.1,"5,924.5","9,459.8"
삼성중공업,19년 12월,"-6,812.1","-1,177.0","3,657.1","-5,617.2","3,842.5"
삼성증권,15년 12월,"-14,172.5","-8,397.3","23,932.8","1,396.6","5,766.7"
삼성증권,16년 12월,"14,668.6","-25,339.2","15,222.3","4,577.8","10,344.5"
삼성증권,17년 12월,"-7,890.6","-11,665.4","20,891.5","1,226.5","11,571.0"
삼성증권,18년 12월,"-15,202.0","27,995.9","-11,966.9",813.7,"12,384.7"
삼성증권,19년 12월,"-39,480.0","1,887.8","38,716.9","1,127.0","13,511.7"
삼성출판사,15년 12월,128.6,-110.2,-23.5,-9.1,122.6
삼성출판사,16년 12월,114.3,-213.8,63.9,-35.7,86.9
삼성출판사,17년 12월,58.7,-95.3,26.1,-10.5,76.4
삼성출판사,18년 12월,97.7,-95.7,29.9,31.8,108.2
삼성출판사,19년 12월,364.3,-76.5,-322.3,-34.4,73.8
삼성카드,15년 12월,"-4,040.8",-865.5,"5,217.7",311.4,"5,509.6"
삼성카드,16년 12월,"-11,038.4",-719.8,"14,340.7","2,582.5","8,092.2"
삼성카드,17년 12월,"-10,176.4","-1,309.1","11,999.0",513.5,"8,605.7"
삼성카드,18년 12월,"-4,031.2",-705.4,"6,326.8","1,590.2","10,195.8"
삼성카드,19년 12월,"11,744.8","-2,776.7","-14,567.2","-5,599.1","4,596.7"
삼성화재해상보험,15년 12월,"27,011.7","-23,574.5","-5,202.7","-1,758.4","6,879.6"
삼성화재해상보험,16년 12월,"16,462.0","-11,415.5","-4,177.2",845.7,"7,725.3"
삼성화재해상보험,17년 12월,"25,947.7","-20,285.8","-2,600.6","2,989.2","10,714.5"
삼성화재해상보험,18년 12월,"21,262.4","-14,527.1","-4,255.7","2,435.8","13,150.3"
삼성화재해상보험,19년 12월,"9,099.0","-9,874.6","-5,610.9","-6,312.0","6,838.3"
삼아알미늄,15년 12월,30.5,-65.7,31.5,-3.5,40.8
삼아알미늄,16년 12월,70.5,-44.9,-22.6,3.4,44.1
삼아알미늄,17년 12월,35.6,-20.8,17.6,31.3,75.5
삼아알미늄,18년 12월,61.7,-73.6,-31.7,-43.7,31.8
삼아알미늄,19년 12월,94.0,-100.5,12.9,6.2,38.0
삼양사,15년 12월,322.0,-524.5,-311.1,-507.1,713.3
삼양사,16년 12월,"1,795.9",-93.4,-440.6,"1,289.1","2,002.4"
삼양사,17년 12월,-501.1,"-2,122.7","1,324.1","-1,307.6",694.8
삼양사,18년 12월,683.8,-526.3,-175.6,-17.8,677.0
삼양사,19년 12월,"1,672.8","-2,822.6","1,429.9",287.7,964.7
삼양식품,15년 12월,130.7,-69.8,-24.3,37.9,233.2
삼양식품,16년 12월,371.7,-176.6,-28.6,171.6,404.9
삼양식품,17년 12월,435.8,-455.9,121.5,88.0,492.9
삼양식품,18년 12월,379.9,-229.7,-111.8,38.3,531.1
삼양식품,19년 12월,525.1,-122.8,-56.1,343.7,874.8
삼양통상,15년 12월,-205.1,115.9,69.9,-18.9,10.3
삼양통상,16년 12월,435.4,82.9,-450.8,67.4,77.7
삼양통상,17년 12월,326.9,-273.7,-36.3,16.7,94.4
삼양통상,18년 12월,427.0,-353.5,-57.9,15.8,110.2
삼양통상,19년 12월,521.8,-484.5,-78.5,-41.3,68.9
삼양패키징,15년 12월,325.5,-53.9,-257.3,14.2,20.1
삼양패키징,16년 12월,523.2,-82.2,-286.4,154.7,174.8
삼양패키징,17년 12월,541.1,-165.8,-299.5,75.8,250.6
삼양패키징,18년 12월,425.3,-705.6,199.4,-80.9,169.6
삼양패키징,19년 12월,617.9,-260.6,-169.2,188.1,357.8
삼양홀딩스,15년 12월,898.8,-526.2,-851.8,-477.6,"1,478.7"
삼양홀딩스,16년 12월,"2,170.5",-679.6,-624.0,901.2,"2,379.9"
삼양홀딩스,17년 12월,-218.8,"-2,422.3","1,258.0","-1,393.5",986.4
삼양홀딩스,18년 12월,874.6,-624.1,-201.6,48.0,"1,034.3"
삼양홀딩스,19년 12월,"2,189.4","-3,223.2","1,620.7",588.3,"1,622.6"
삼영무역,15년 12월,99.9,-52.0,-32.0,16.8,393.1
삼영무역,16년 12월,40.1,136.6,5.3,179.8,572.9
삼영무역,17년 12월,12.6,-211.9,-45.0,-248.4,324.5
삼영무역,18년 12월,89.0,-123.7,-56.7,-91.9,232.7
삼영무역,19년 12월,81.7,84.7,-82.9,86.6,319.3
삼영전자공업,15년 12월,308.7,-443.8,-38.5,-170.1,248.1
삼영전자공업,16년 12월,217.2,-114.5,-41.0,56.3,304.4
삼영전자공업,17년 12월,147.2,-148.2,-39.1,-49.8,254.6
삼영전자공업,18년 12월,115.7,-74.2,-51.2,5.3,259.8
삼영전자공업,19년 12월,224.9,-166.4,-51.2,7.2,267.0
삼영화학공업,15년 12월,49.6,-49.9,-4.9,-5.2,12.9
삼영화학공업,16년 12월,85.1,-19.9,-50.8,14.2,27.1
삼영화학공업,17년 12월,-56.6,77.2,45.5,64.9,92.0
삼영화학공업,18년 12월,-37.7,-36.2,14.3,-59.5,32.5
삼영화학공업,19년 12월,53.5,-85.7,3.1,-29.1,3.4
삼원강재,15년 12월,235.1,-45.1,-50.4,139.9,296.1
삼원강재,16년 12월,125.8,-146.1,-3.0,-22.8,273.2
삼원강재,17년 12월,297.5,-263.9,-53.0,-24.8,248.4
삼원강재,18년 12월,105.2,-108.0,-49.0,-51.9,196.6
삼원강재,19년 12월,187.4,-85.0,-52.4,49.8,246.4
삼익THK,15년 12월,220.8,-83.2,-178.9,-41.0,205.7
삼익THK,16년 12월,-67.5,-77.5,104.4,-40.6,165.1
삼익THK,17년 12월,413.4,-461.5,175.1,126.3,291.4
삼익THK,18년 12월,211.9,-457.1,300.1,55.7,347.2
삼익THK,19년 12월,-69.9,-452.3,366.7,-156.1,191.0
삼익악기,15년 12월,40.2,-33.8,206.8,231.6,740.0
삼익악기,16년 12월,-147.2,-159.3,111.9,-185.9,554.1
삼익악기,17년 12월,52.3,-375.8,110.1,-222.5,331.6
삼익악기,18년 12월,-150.7,33.8,92.7,-19.2,312.4
삼익악기,19년 12월,54.8,-44.0,-81.8,-70.4,242.0
삼일씨엔에스,15년 12월,508.0,-72.7,-348.3,86.9,98.6
삼일씨엔에스,16년 12월,537.0,-120.2,176.6,593.4,692.0
삼일씨엔에스,17년 12월,66.8,-95.5,-76.4,-105.1,586.9
삼일씨엔에스,18년 12월,158.7,-564.1,-8.9,-414.3,172.6
삼일씨엔에스,19년 12월,116.8,88.0,-93.1,111.7,284.2
삼일제약,15년 12월,29.2,94.5,-102.4,21.3,34.1
삼일제약,16년 12월,56.3,-28.6,-1.3,27.6,61.7
삼일제약,17년 12월,37.9,-375.0,285.3,-51.8,9.9
삼일제약,18년 12월,-26.2,-147.7,194.5,20.0,29.9
삼일제약,19년 12월,105.9,-260.5,290.6,137.3,167.2
삼정펄프,15년 12월,184.6,-115.5,5.6,74.7,144.2
삼정펄프,16년 12월,251.7,-221.0,-30.4,0.4,144.6
삼정펄프,17년 12월,73.1,-20.0,-92.3,-39.2,105.4
삼정펄프,18년 12월,18.4,-16.6,-33.8,-26.3,79.1
삼정펄프,19년 12월,168.2,-152.4,10.4,30.5,109.6
삼진제약,15년 12월,189.4,-101.4,-106.0,-18.1,8.9
삼진제약,16년 12월,486.6,-106.3,-270.0,110.2,119.1
삼진제약,17년 12월,372.8,-85.9,-186.9,100.0,219.1
삼진제약,18년 12월,300.8,-66.3,-146.7,87.8,307.0
삼진제약,19년 12월,236.3,-117.9,-106.5,12.0,319.0
삼천리,15년 12월,"1,940.1","-2,665.5",403.2,-315.8,694.1
삼천리,16년 12월,"3,298.8","-1,944.4",-650.7,735.0,"1,429.1"
삼천리,17년 12월,"1,001.5",-106.8,-459.8,402.3,"1,831.4"
삼천리,18년 12월,"1,250.2","-1,214.1",-340.1,-284.4,"1,547.0"
삼천리,19년 12월,"3,170.6","-1,161.0",-286.7,"1,728.3","3,275.3"
삼호개발,15년 12월,452.2,-240.1,-68.6,143.5,303.6
삼호개발,16년 12월,167.7,-348.5,72.3,-108.5,195.1
삼호개발,17년 12월,54.5,-34.8,-18.8,0.9,196.0
삼호개발,18년 12월,69.7,-17.5,-68.3,-16.1,179.8
삼호개발,19년 12월,302.5,-183.5,-59.1,59.9,239.7
삼화왕관,15년 12월,145.7,-86.6,-18.4,40.7,200.6
삼화왕관,16년 12월,144.5,-66.1,-6.2,72.1,272.8
삼화왕관,17년 12월,84.3,-36.6,-28.0,19.7,292.4
